Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
wow comics ,64,NM+ ,,9.4,OW-W ,Very minor amount of glue on spine  ,1940,Fawcett,Same problem as Smash
wow comics ,65,NM ,,9.4,OW , ,1940,Fawcett,
wow comics ,66,NM ,,9, , , ,Fawcett,
wow comics ,67,NM ,,9.2,OW-W , ,1945,Fawcett,
wow comics ,68,NM ,,9.4,W , ,1945,Fawcett,
wow comics ,69,NM ,,7,W , ,1946,Fawcett,
yankee comics,1,NM,$60.00 ,,,,1941,Harry A. Chesler,
yankee comics,2,NM,$35.00 ,,,,1941,Harry A. Chesler,
yankee comics,3,NM,$35.00 ,,,,1942,Harry A. Chesler,
yankee comics,4,NM+,$25.00 ,,,,1942,Harry A. Chesler,
young allies,1,NM+,$900.00 ,,,,1941,Timely,
young allies,3,NM+,$200.00 ,,,,1942,Timely,
young allies,4,NM+,$225.00 ,,,,1942,Timely,
young allies,5,NM,$120.00 ,,,,1942,Timely,
young allies,6,NM+,$110.00 ,,,,1943,Timely,
young allies,7,NM+,$110.00 ,,,,1943,Timely,
young allies,8,NM,$90.00 ,,,,1943,Timely,
young allies,9,NM,$90.00 ,,,,1943,Timely,
young allies,10,NM,$90.00 ,,,,1943,Timely,
young allies,11,NM,$60.00 ,,,,1944,Timely,
young allies,12,NM+,$75.00 ,,,,1944,Timely,
young allies,13,NM+,$75.00 ,,,,1944,Timely,
young allies,14,NM+,$75.00 ,,,,1944,Timely,
young allies,15,NM+,$75.00 ,,,,1945,Timely,
young allies,20,NM,$60.00 ,,,,1946,Timely,
young king cole ,1,NL ,,9.4,W , ,1945,Novelty Press,
young king cole vol. 2 ,1,NL ,,9.2,W , ,1946,Novelty Press,
young king cole vol. 2 ,2,NL ,,7.5,W ,Very minor amount of glue on spine of cover ,1946,Novelty Press,
young king cole vol. 2 ,3,NL ,,9.4,W , ,1946,Novelty Press,
young king cole vol. 2 ,4,NL ,,9.4,OW-W , ,1947,Novelty Press,
young king cole vol. 2 ,5,NL ,,9.4,OW-W , ,1947,Novelty Press,
young king cole vol. 2 ,6,NL ,,9.4,W , ,1947,Novelty Press,
young king cole vol. 2 ,7,NL ,,9.4,OW-W , ,1947,Novelty Press,
young king cole vol. 3 ,3,NL ,,9.2,OW-W , ,1947,Novelty Press,
young king cole vol. 3 ,4,NL ,,9.4,OW-W , ,1947,Novelty Press,
young king cole vol. 3 ,5,NL ,,9.4,OW-W , ,1947,Novelty Press,
young king cole vol. 3 ,6,NL ,,9.4,W , ,1948,Novelty Press,
young king cole vol. 3 ,7,NL ,,9.6,W , ,1948,Novelty Press,
young king cole vol. 3 ,8,NL ,,9,OW-W , ,1948,Novelty Press,
young king cole vol. 3 ,9,NL ,,9.4,OW-W , ,1948,Novelty Press,
young king cole vol. 3 ,10,NL ,,9,W , ,1948,Novelty Press,
young king cole vol. 3 ,11,NL ,,9.4,W , ,1948,Novelty Press,
young king cole vol. 3 ,12,NL ,,9.2,W , ,1948,Novelty Press,
young love,1,NM,$11.00 ,,,,1949,Crestwood,
young love,2,NM+,$10.00 ,,,,1949,Crestwood,
young love,3,NM+,$10.00 ,,,,1949,Crestwood,
young love,4,NM,$7.00 ,,,,1949,Crestwood,
young romance,1,NM,$15.00 ,,,,1947,Prize,
young romance,2,NM+,$12.00 ,,,,1947,Prize,
young romance,3,NM+,$12.00 ,,,,1948,Prize,
young romance,4,NM,$9.00 ,,,,1948,Prize,
young romance,5,NM,$9.00 ,,,,1948,Prize,
young romance,6,NM,$9.00 ,,,,1948,Prize,
young romance,7,NM,$7.00 ,,,,1948,Prize,
young romance,8,NM,$7.00 ,,,,1948,Prize,
young romance,9,NM,$7.00 ,,,,1949,Prize,
young romance,10,NM+,$10.00 ,,,,1949,Prize,
young romance,12,NM+,$10.00 ,,,,1949,Prize,
young romance,13,FN,$4.00 ,,,,1949,Prize,
young romance,14,G,$2.00 ,,,,1949,Prize,
young romance,15,VG,$3.00 ,,,,1949,Prize,
young romance,16,FN,$4.00 ,,,,1949,Prize,
young romance,17,VG,$3.00 ,,,,1950,Prize,
young romance,18,G,$2.00 ,,,,1950,Prize,
young romance,19,VG,$3.00 ,,,,1950,Prize,
young romance,22,VG,$3.00 ,,,,1950,Prize,
young romance,24,VG,$3.00 ,,,,1950,Prize,
young romance,26,FN,$4.00 ,,,,1950,Prize,
young romance,28,G,$2.00 ,,,,1950,Prize,
young romance,31,G,$2.00 ,,,,1951,Prize,
young romance,33,G,$2.00 ,,,,1951,Prize,
young romance,35,FN,$4.00 ,,,,1951,Prize,
young romance,49,VG,$3.00 ,,,,1952,Prize,
young romance,51,FN,$4.00 ,,,,1952,Prize,
your united states,NN,NM+,$15.00 ,,,,1946,Lloyd Jacquet,
zane grey's ambush (fc),314,NM+,$8.00 ,,,,1951,Dell,
zane grey's comeback (fc),357,FN,$4.00 ,,,,1951,Dell,
zane grey's desert gold (fc),467,NM,$5.00 ,,,,1953,Dell,
zane grey's drift fence (fc),270,NM,$6.00 ,,,,1950,Dell,
zane grey's forlorn river (fc),395,FN,$4.00 ,,,,1952,Dell,
zane grey's heritage of the destert (fc),236,NM+,$12.00 ,,,,1949,Dell,
zane grey's hide-out (fc),346,FR,$2.00 ,,,,1951,Dell,
zane grey's king (fc),340,NM+,$8.00 ,,,,1951,Dell,
zane grey's king (fc),384,NM,$5.00 ,,,,1952,Dell,
zane grey's king of the royal mounted,8,NM+,$6.00 ,,,,1952,Dell,
zane grey's king of the royal mounted,9,NM,$5.00 ,,,,1952,Dell,
zane grey's king of the royal mounted,11,NM,$5.00 ,,,,1953,Dell,
zane grey's king of the royal mounted,12,FN,$4.00 ,,,,1953,Dell,
zane grey's king of the royal mounted,13,NM,$5.00 ,,,,1953,Dell,
zane grey's king of the royal mounted,16,NM+,$6.00 ,,,,1954,Dell,
zane grey's king of the royal mounted,17,NM,$5.00 ,,,,1954,Dell,
zane grey's king of the royal mounted,18,NM+,$6.00 ,,,,1954,Dell,
zane grey's king of the royal mounted,19,NM+,$6.00 ,,,,1955,Dell,
zane grey's king of the royal mounted (fc),283,NM,$6.00 ,,,,1950,Dell,
zane grey's riders of the purple sage (fc),372,G,$2.00 ,,,,1952,Dell,
zane grey's shadow of the trail (fc),604,NM+,$6.00 ,,,,1954,Dell,
zane grey's spirit of the border (fc),197,NM,$9.00 ,,,,1948,Dell,
zane grey's stories of the west,27,FN,$3.00 ,,,,1955,Dell,
zane grey's stories of the west,28,NM,$4.00 ,,,,1955,Dell,
zane grey's stories of the west,29,NM+,$5.00 ,,,,1956,Dell,
zane grey's stories of the west,30,NM+,$5.00 ,,,,1956,Dell,
zane grey's stories of the west,31,NM+,$5.00 ,,,,1956,Dell,
zane grey's stories of the west,32,NM,$4.00 ,,,,1956,Dell,
zane grey's stories of the west,33,NM+,$5.00 ,,,,1957,Dell,
zane grey's stories of the west,35,NM+,$5.00 ,,,,1957,Dell,
zane grey's stories of the west,37,NM+,$5.00 ,,,,1958,Dell,
zane grey's stories of the west,38,NM+,$5.00 ,,,,1958,Dell,
zane grey's stories of the west,39,FN,$3.00 ,,,,1958,Dell,
zane grey's stories of the west (fc),996,NM+,$6.00 ,,,,1959,Dell,
zane grey's sunset pass (fc),230,NM+,$12.00 ,,,,1949,Dell,
zane grey's tapparia burro (fc),449,FN,$11.00 ,,,,1953,Dell,
zane grey's the ranger (fc),255,NM+,$8.00 ,,,,1949,Dell,
zane grey's thunder mountain (fc),246,NM+,$8.00 ,,,,1949,Dell,
zane grey's west of the pecos (fc),222,NM+,$12.00 ,,,,1949,Dell,
zane grey's wilderness trek (fc),333,NM,$6.00 ,,,,1951,Dell,
zane grey's wildfire (fc),433,FN,$4.00 ,,,,1952,Dell,
zane grey'sthe mysterious rider (fc),301,NM+,$8.00 ,,,,1950,Dell,
zip comics ,2,NM+,$180.00 ,,,,1940,MLJ,
zip comics ,3,NM,$135.00 ,,,,1940,MLJ,
zip comics ,5,NM+,$120.00 ,,,,1940,MLJ,
zip comics ,5,NM+,$90.00 ,,,,1940,MLJ,
zip comics ,7,NM,$70.00 ,,,,1940,MLJ,
zip comics ,7,NM+,$90.00 ,,,,1940,MLJ,
zip comics ,8,NM,$65.00 ,,,,1940,MLJ,
zip comics ,10,NM+,$80.00 ,,,,1941,MLJ,
zip comics ,11,NM+,$80.00 ,,,,1941,MLJ,
zip comics ,12,NM,$65.00 ,,,,1941,MLJ,
zip comics ,13,NM,$65.00 ,,,,1941,MLJ,
zip comics ,14,NM+,$80.00 ,,,,1941,MLJ,
zip comics ,15,NM,$65.00 ,,,,1941,MLJ,
zip comics ,16,NM,$65.00 ,,,,1941,MLJ,
zip comics ,16,NM,$65.00 ,,,,1941,MLJ,
zip comics ,17,NM,$75.00 ,,,,1941,MLJ,
zip comics ,18,NM,$40.00 ,,,,1941,MLJ,
zip comics ,19,NM+,$55.00 ,,,,1941,MLJ,
zip comics ,19,NM+,$55.00 ,,,,1941,MLJ,
zip comics ,20,NM,$40.00 ,,,,1941,MLJ,
zip comics ,20,NM,$40.00 ,,,,1941,MLJ,
zip comics ,21,NM,$40.00 ,,,,1941,MLJ,
zip comics ,22,NM,$45.00 ,,,,1942,MLJ,
zip comics ,23,NM,$45.00 ,,,,1942,MLJ,
zip comics ,24,NM+,$35.00 ,,,,1942,MLJ,
zip comics ,25,NM,$25.00 ,,,,1942,MLJ,
zip comics ,26,NM+,$24.00 ,,,,1942,MLJ,
zip comics ,27,NM,$18.00 ,,,,1942,MLJ,
zip comics ,27,NM,$18.00 ,,,,1942,MLJ,
zip comics ,28,NM,$18.00 ,,,,1942,MLJ,
zip comics ,28,NM+,$24.00 ,,,,1942,MLJ,
zip comics ,29,NM+,$24.00 ,,,,1942,MLJ,
zip comics ,29,NM+,$30.00 ,,,,1942,MLJ,
zip comics ,30,NM+,$15.00 ,,,,1942,MLJ,
zip comics ,31,NM+,$15.00 ,,,,1942,MLJ,
zip comics ,31,NM,$11.00 ,,,,1942,MLJ,
zip comics ,33,NM+,$15.00 ,,,,1943,MLJ,
zip comics ,34,NM+,$15.00 ,,,,1943,MLJ,
zip comics ,35,NM,$11.00 ,,,,1943,MLJ,
zip comics ,37,NM+,$15.00 ,,,,1943,MLJ,
zip comics ,38,NM+,$15.00 ,,,,1943,MLJ,
zip comics ,38,NM+ ,,9.4,W , ,1940,MLJ,Same problem as Smash
zip comics ,39,NM+ ,,9.9,W , ,1940,MLJ,
zip comics ,40,NM+ ,,9.8,W , ,1941,MLJ,
zip comics ,41,NM ,,9.4,W , ,1942,MLJ,
zip comics ,42,NM ,,9.6,OW-W , ,1941,MLJ,
zip comics ,43,NM ,,9,W , ,1942,MLJ,
zip comics ,44,NM ,,9.4,W , ,1942,MLJ,
zip comics ,45,NM+ ,,9.4,W , ,1942,MLJ,
zip comics ,46,NM+ ,,9.6,W , ,1942,MLJ,
zip comics ,47,NM+ ,,9.6,W , ,1943,MLJ,
zip-jet,1,NM+,$16.00 ,,,,1953,St. John,
zoo funnies,8,NM,$11.00 ,,,,1946,Children Comics,
zoom comics ,0,NM ,,9,OW-W ,Only issue ,1945,Carlton Publishing ,
zoot comics,2,VG,$4.00 ,,,,1946,Fox,
zoot comics,4,VG,$4.00 ,,,,1946,Fox,
zoot comics,5,NM,$6.00 ,,,,1947,Fox,
zoot comics,6,NM,$6.00 ,,,,1947,Fox,
zorro,9,NM+,$5.00 ,,,,1960,Dell,
zorro (fc),960,NM,$6.00 ,,,,1958,Dell,
zorro (fc),976,NM,$6.00 ,,,,1959,Dell,
zorro (fc),1037,NM+,$8.00 ,,,,1959,Dell,
