Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
lone ranger,126,NM+,$5.00 ,,,,1959,Dell,
lone ranger,128,NM+,$5.00 ,,,,1959,Dell,
lone ranger,129,NM,$11.00 ,,,,1959,Dell,
lone ranger,130,FN,$5.00 ,,,,1959,Dell,
lone ranger,132,NM,$4.00 ,,,,1960,Dell,
lone ranger,133,NM+,$5.00 ,,,,1960,Dell,
lone ranger,134,NM+,$5.00 ,,,,1960,Dell,
lone ranger,136,NM+,$5.00 ,,,,1960,Dell,
lone ranger,137,NM+,$5.00 ,,,,1960,Dell,
lone ranger,138,NM+,$5.00 ,,,,1961,Dell,
lone ranger (fc),98,NM+,$45.00 ,,,,1946,Dell,
lone ranger (fc),118,NM+,$40.00 ,,,,1946,Dell,
lone ranger (fc),125,NM+,$30.00 ,,,,1946,Dell,
lone ranger (fc),136,NM+,$30.00 ,,,,1947,Dell,
lone ranger (fc),151,NM+,$24.00 ,,,,1947,Dell,
lone ranger (fc),167,NM+,$24.00 ,,,,1947,Dell,
lone ranger (gold key),1,NM+,$5.00 ,,,,1964,Dell,
lone ranger movie story,NN,NM+,NP,,,,1956,Dell,
lone ranger's famous horse hi ho silver,3,NM+,$8.00 ,,,,1952,Dell,
lone ranger's famous horse hi ho silver,4,NM+,$6.00 ,,,,1952,Dell,
lone ranger's famous horse hi ho silver,5,VG,$3.00 ,,,,1953,Dell,
lone ranger's famous horse hi ho silver,6,FN,$4.00 ,,,,1953,Dell,
lone ranger's famous horse hi ho silver,7,NM+,$8.00 ,,,,1953,Dell,
lone ranger's famous horse hi ho silver,11,VG,$2.00 ,,,,1954,Dell,
lone ranger's famous horse hi ho silver,12,NM,$4.00 ,,,,1954,Dell,
lone ranger's famous horse hi ho silver,14,NM+,$5.00 ,,,,1955,Dell,
lone ranger's famous horse hi ho silver,15,NM,$4.00 ,,,,1955,Dell,
lone ranger's famous horse hi ho silver,16,NM+,$5.00 ,,,,1955,Dell,
lone ranger's famous horse hi ho silver,17,NM+,$5.00 ,,,,1956,Dell,
lone ranger's famous horse hi ho silver,18,NM+,$5.00 ,,,,1956,Dell,
lone ranger's famous horse hi ho silver,19,NM+,$5.00 ,,,,1956,Dell,
lone ranger's famous horse hi ho silver,20,NM+,$5.00 ,,,,1956,Dell,
lone ranger's famous horse hi ho silver,21,NM+,$5.00 ,,,,1957,Dell,
lone ranger's famous horse hi ho silver,22,NM+,$5.00 ,,,,1957,Dell,
lone ranger's famous horse hi ho silver,23,NM+,$5.00 ,,,,1957,Dell,
lone ranger's famous horse hi ho silver,24,NM+,$5.00 ,,,,1957,Dell,
lone ranger's famous horse hi ho silver (fc),369,G,$3.00 ,,,,1952,Dell,
lone ranger's famous horse hi ho silver (fc),392,NM+,$6.00 ,,,,1952,Dell,
lone rider,1,NM+,$8.00 ,,,,1951,Superior,
lone rider,2,NM+,$5.00 ,,,,1951,Superior,
lone rider,3,NM+,$5.00 ,,,,1951,Superior,
lone rider,4,NM+,$5.00 ,,,,1951,Superior,
lone rider,5,NM+,$4.00 ,,,,1951,Superior,
lone rider,6,NM+,$5.00 ,,,,1952,Superior,
lone rider,7,NM+,$5.00 ,,,,1952,Superior,
lone rider,8,NM,$4.00 ,,,,1952,Superior,
lone rider,9,FN,$3.00 ,,,,1952,Superior,
lone rider,10,NM,$4.00 ,,,,1952,Superior,
lone rider,12,FN,$2.00 ,,,,1953,Superior,
lone rider,14,FN,$3.00 ,,,,1953,Superior,
lone rider,15,,$2.00 ,,,,1953,Superior,
lone rider,19,NM,$4.00 ,,,,1954,Superior,
lone rider,24,NM+,$5.00 ,,,,1955,Superior,
lone rider,26,NM,$4.00 ,,,,1955,Superior,
long bow,1,NM+,$8.00 ,,,,1951,Fiction House,
long bow,2,NM+,$5.00 ,,,,1951,Fiction House,
long bow,3,NM+,$5.00 ,,,,1951,Fiction House,
long bow,4,NM+,$5.00 ,,,,1951,Fiction House,
long bow,5,NM+,$5.00 ,,,,1952,Fiction House,
long bow,6,FN,$3.00 ,,,,1952,Fiction House,
long bow,7,FN,$3.00 ,,,,1952,Fiction House,
long bow,9,NM,$4.00 ,,,,1952,Fiction House,
loonie tunes merry melodies,47,FN,$10.00 ,,,,1945,Dell,
loonie tunes merry melodies,80,NM+,$10.00 ,,,,1948,Dell,
lorna - jungle queen,1,NM+,$20.00 ,,,,1953,Timely,
lorna - jungle queen,2,NM,$12.00 ,,,,1953,Timely,
lorna - jungle queen,3,FR,$2.00 ,,,,1953,Timely,
lorna - jungle queen,4,NM+,$15.00 ,,,,1953,Timely,
lorna - jungle queen,5,FR,$2.00 ,,,,1954,Timely,
lorna - jungle queen,6,FR,$2.00 ,,,,1954,Timely,
lorna - jungle queen,7,NM+,$15.00 ,,,,1954,Timely,
lorna - jungle queen,9,NM+,$15.00 ,,,,1954,Timely,
lorna - jungle queen,10,FN,$7.00 ,,,,1954,Timely,
lorna - jungle queen,11,NM+,$15.00 ,,,,1955,Timely,
lorna - jungle queen,12,NM,$12.00 ,,,,1955,Timely,
lorna - jungle queen,13,NM,$12.00 ,,,,1955,Timely,
lorna - jungle queen,14,NM+,$15.00 ,,,,1955,Timely,
lorna - jungle queen,15,NM+,$15.00 ,,,,1955,Timely,
lorna - jungle queen,16,FN,$5.00 ,,,,1955,Timely,
lorna - jungle queen,17,NM+,$10.00 ,,,,1956,Timely,
lorna - jungle queen,18,NM+,$15.00 ,,,,1956,Timely,
lorna - jungle queen,22,NM,$7.00 ,,,,1956,Timely,
lorna - jungle queen,23,NM,$7.00 ,,,,1957,Timely,
lorna - jungle queen,25,NM,$7.00 ,,,,1957,Timely,
love adventures,1,G,$3.00 ,,,,1949,Timely,
love adventures,2,NM+,$5.00 ,,,,1950,Timely,
love adventures,3,VG,$2.00 ,,,,1951,Timely,
love adventures,8,VG,$2.00 ,,,,1951,Timely,
love adventures,10,FN,$3.00 ,,,,1952,Timely,
love adventures,11,VG,$2.00 ,,,,1952,Timely,
love and marriage,1,FN,$3.00 ,,,,1952,Superior,
love and marriage,2,NM+,$5.00 ,,,,1952,Superior,
love and marriage,3,FN,$3.00 ,,,,1952,Superior,
love and marriage,4,FN,$3.00 ,,,,1952,Superior,
love and marriage,5,FN,$3.00 ,,,,1952,Superior,
love and marriage,6,NM,$4.00 ,,,,1953,Superior,
love and marriage,7,VG,$2.00 ,,,,1953,Superior,
love and marriage,8,VG,$2.00 ,,,,1953,Superior,
love and marriage,9,VG,$2.00 ,,,,1953,Superior,
love at first sight,1,NM,$4.00 ,,,,1949,Ace Magazines,
love at first sight,2,FN,$3.00 ,,,,1950,Ace Magazines,
love at first sight,3,FN,$3.00 ,,,,1950,Ace Magazines,
love at first sight,5,VG,$2.00 ,,,,1950,Ace Magazines,
love at first sight,6,G,$2.00 ,,,,1950,Ace Magazines,
love at first sight,8,FN,$3.00 ,,,,1951,Ace Magazines,
love at first sight,9,FN,$3.00 ,,,,1951,Ace Magazines,
love at first sight,10,NM,$4.00 ,,,,1951,Ace Magazines,
love at first sight,12,FN,$3.00 ,,,,1951,Ace Magazines,
love at first sight,14,FN,$3.00 ,,,,1952,Ace Magazines,
love at first sight,15,NM,$4.00 ,,,,1952,Ace Magazines,
love classics,1,VG,$2.00 ,,,,1949,Timely,
love confessions,1,NM+,$10.00 ,,,,1949,Quality,
love confessions,2,NM,$4.00 ,8,CR-OW , ,1949,Quality,
love confessions,3,VG,$2.00 ,,,,1950,Quality,
love confessions,5,FN,$3.00 ,,,,1950,Quality,
love confessions,6,G,$2.00 ,,,,1950,Quality,
love confessions,7,G,$2.00 ,,,,1950,Quality,
love confessions,9,VG,$2.00 ,,,,1951,Quality,
love confessions,10,VG,$2.00 ,,,,1951,Quality,
love confessions,11,G,$2.00 ,,,,1951,Quality,
love confessions,13,FN,$3.00 ,,,,1951,Quality,
love confessions,14,FN,$3.00 ,,,,1951,Quality,
love confessions,15,FN,$3.00 ,,,,1951,Quality,
love confessions,16,FN,$3.00 ,,,,1952,Quality,
love confessions,17,FR,$2.00 ,,,,1952,Quality,
love confessions,18,G,$2.00 ,,,,1952,Quality,
love confessions,19,VG,$2.00 ,,,,1952,Quality,
love confessions,20,VG,$2.00 ,,,,1952,Quality,
love confessions,21,VG,$2.00 ,,,,1952,Quality,
love confessions,22,FN,$3.00 ,,,,1952,Quality,
love confessions,23,FN,$3.00 ,,,,1952,Quality,
love confessions,24,FN,$3.00 ,,,,1953,Quality,
love confessions,25,G,$3.00 ,,,,1953,Quality,
love diary (comics magazine),1,NM+,$8.00 ,,,,1949,Quality,
love diary (our publishing co.),1,NM,$6.00 ,,,,1949,Orbit,
love diary (our publishing co.),2,NM+,$5.00 ,,,,1949,Orbit,
love diary (our publishing co.),4,FN,$3.00 ,,,,1950,Orbit,
love diary (our publishing co.),7,FN,$3.00 ,,,,1950,Orbit,
love diary (our publishing co.),9,VG,$3.00 ,,,,1950,Orbit,
love diary (our publishing co.),12,FN,$3.00 ,,,,1950,Orbit,
love diary (our publishing co.),13,VG,$2.00 ,,,,1951,Orbit,
love diary (our publishing co.),16,FN,$3.00 ,,,,1951,Orbit,
love diary (our publishing co.),19,G,$2.00 ,,,,1951,Orbit,
love diary (our publishing co.),20,VG,$2.00 ,,,,1951,Orbit,
love diary (our publishing co.),21,NM,$4.00 ,,,,1951,Orbit,
love diary (our publishing co.),24,NM,$4.00 ,,,,1952,Orbit,
love diary (our publishing co.),25,FN,$3.00 ,,,,1952,Orbit,
love diary (our publishing co.),29,FN,$3.00 ,,,,1952,Orbit,
love diary (our publishing co.),31,NM,$4.00 ,,,,1952,Orbit,
love diary,NN,G,$2.00 ,,,,1949,Export Publishing,
love doctor,2,VG,$4.00 ,,,,1953,Toby,
love doctor,3,FN,$6.00 ,,,,1953,Toby,
love dramas,1,FN,$5.00 ,,,,1949,Timely,
love dramas,2,G,$2.00 ,,,,1950,Timely,
love experiences,1,NM,$4.00 ,,,,1949,Ace Magazines,
love experiences,7,FN,$3.00 ,,,,1950,Ace Magazines,
love experiences,9,VG,$2.00 ,,,,1951,Ace Magazines,
love experiences,11,G,$2.00 ,,,,1951,Ace Magazines,
love experiences,13,FN,$3.00 ,,,,1951,Ace Magazines,
love experiences,15,FN,$3.00 ,,,,1952,Ace Magazines,
love journal,13,FN,$3.00 ,,,,1952,Orbit,
love journal,14,FN,$3.00 ,,,,1942,Orbit,
love journal,16,FN,$3.00 ,,,,1952,Orbit,
love lessons,1,FN,$3.00 ,,,,1949,Harvey,
love letters,1,NM+,$8.00 ,9.6,OW , ,1949,Quality,
love letters,2,NM,$4.00 ,7.5,OW , ,1950,Quality,
love letters,3,FN,$3.00 ,,,,1950,Quality,
love letters,6,G,$2.00 ,,,,1950,Quality,
love letters,7,FN,$3.00 ,,,,1951,Quality,
love letters,9,VG,$2.00 ,,,,1951,Quality,
love letters,10,VG,$2.00 ,,,,1951,Quality,
love letters,11,FN,$3.00 ,,,,1951,Quality,
love letters,12,FN,$3.00 ,,,,1951,Quality,
love letters,13,VG,$2.00 ,,,,1951,Quality,
love letters,14,VG,$2.00 ,,,,1951,Quality,
love letters,15,G,$2.00 ,,,,1951,Quality,
love letters,16,FR,$2.00 ,,,,1951,Quality,
love letters,17,VG,$2.00 ,,,,1952,Quality,
love letters,18,VG,$2.00 ,,,,1952,Quality,
love letters,19,VG,$2.00 ,,,,1952,Quality,
love letters,24,VG,$2.00 ,,,,1952,Quality,
love letters,25,VG,$2.00 ,,,,1952,Quality,
love letters,26,FN,$3.00 ,,,,1952,Quality,
love memories,1,NM,$4.00 ,,,,1949,Fawcett,
love memories,2,NM,$4.00 ,,,,1949,Fawcett,
love memories,3,FN,$3.00 ,,,,1950,Fawcett,
love mysteries,2,NM,$5.00 ,7.5,OW-W , ,1950,Fawcett,
love problems and advice,2,NM,$4.00 ,,,,1949,McCombs,
love problems and advice,3,FN,$3.00 ,,,,1949,Harvey,
love problems and advice,8,VG,$2.00 ,,,,1951,Harvey,
love problems and advice,9,VG,$2.00 ,,,,1951,Harvey,
love problems and advice,12,V,$2.00 ,,,,1951,Harvey,
love problems and advice,17,VG,$2.00 ,,,,1952,Harvey,
love problems and advice,18,VG,$2.00 ,,,,1952,Harvey,
love romances,6,NM+,$10.00 ,,,,1949,Timely,
love romances,7,FN,$4.00 ,,,,1949,Timely,
love romances,8,NM,$8.00 ,,,,1949,Timely,
love romances,9,NM+,$5.00 ,,,,1949,Timely,
love romances,11,FN,$3.00 ,,,,1950,Timely,
love romances,13,FN,$3.00 ,,,,1950,Timely,
love romances,22,VG,$2.00 ,,,,1952,Timely,
love romances,28,FN,$3.00 ,,,,1953,Timely,
love scandals,1,VG,$3.00 ,,,,1950,Quality,
love scandals,2,VG,$2.00 ,,,,1950,Quality,
love scandals,4,G,$2.00 ,,,,1950,Quality,
love scandals,5,VG,$2.00 ,,,,1950,Quality,
love secrets,1,NM,$7.00 ,,,,1949,Timely,
love secrets,2,NM,$4.00 ,,,,1950,Timely,
Top Love Stories,4,FN,$4.00 ,,,,1951,Star,
Top Love Stories,5,G,$2.00 ,,,,1951,Star,
Top Love Stories,6,VG,$6.00 ,,,,1952,Star,
Top Love Stories,7,FN,$4.00 ,,,,1952,Star,
Top Love Stories,10,FN,$4.00 ,,,,1952,Star,
Top Love Stories,11,NM,$5.00 ,,,,1953,Star,
love stories of mary worth,1,NM+,$12.00 ,,,,1949,Harvey,
love stories of mary worth,2,NM+,$8.00 ,,,,1949,Harvey,
love stories of mary worth,3,NM,$5.00 ,,,,1950,Harvey,
love stories of mary worth,5,NM,$5.00 ,,,,1950,Harvey,
love stories of mary worth (harvey),55,NM,$6.00 ,,,,1952,Harvey,
love tales,37,VG,$2.00 ,,,,1949,Timely,
love tales,38,FN,$3.00 ,,,,1949,Timely,
love tales,39,FN,$3.00 ,,,,1949,Timely,
love tales,40,FN,$3.00 ,,,,1950,Timely,
love tales,42,FN,$3.00 ,,,,1950,Timely,
love tales,43,VG,$2.00 ,,,,1950,Timely,
love tales,45,FN,$3.00 ,,,,1951,Timely,
love tales,46,FN,$3.00 ,,,,1951,Timely,
love tales,51,G,$2.00 ,,,,1951,Timely,
love tales,55,FN,$3.00 ,,,,1952,Timely,
love trails,1,NM,$5.00 ,,,,1949,Timely,
loveland,1,NM,$6.00 ,,,,1949,Timely,
lovelorn,1,NM+,$5.00 ,,,,1949,ACG,
lovelorn,4,VG,$2.00 ,,,,1950,ACG,
lovelorn,7,VG,$2.00 ,,,,1950,ACG,
lovelorn,8,VG,$2.00 ,,,,1950,ACG,
lovelorn,9,G,$2.00 ,,,,1950,ACG,
lovelorn,10,G,$2.00 ,,,,1951,ACG,
lovelorn,11,G,$2.00 ,,,,1951,ACG,
lovelorn,20,VG,$2.00 ,,,,1951,ACG,
lovelorn,21,G,$2.00 ,,,,1952,ACG,
lovelorn,22,FN,$3.00 ,,,,1952,ACG,
lovelorn,23,FN,$3.00 ,,,,1952,ACG,
lovelorn,24,NM,$4.00 ,,,,1952,ACG,
lovelorn,25,NM,$4.00 ,,,,1952,ACG,
lovelorn,27,VG,$2.00 ,,,,1952,ACG,
lovelorn,30,FN,$3.00 ,,,,1952,ACG,
lovelorn,31,FN,$3.00 ,,,,1952,ACG,
lovers,23,VG,$2.00 ,,,,1949,Timely,
lovers,25,FN,$3.00 ,,,,1949,Timely,
lovers,26,NM+,$5.00 ,,,,1950,Timely,
lovers,28,VG,$2.00 ,,,,1950,Timely,
lovers,30,VG,$2.00 ,,,,1950,Timely,
lovers,33,VG,$2.00 ,,,,1951,Timely,
lovers,39,NM,$4.00 ,,,,1952,Timely,
lovers,40,FN,$3.00 ,,,,1952,Timely,
lovers,43,NM,$4.00 ,,,,1952,Timely,
lovers,46,NM+,$5.00 ,,,,1953,Timely,
lovers,48,G,$2.00 ,,,,1953,Timely,
lovers lane,1,VG,$3.00 ,,,,1949,Lev Gleason,
lovers lane,3,VG,$2.00 ,,,,1949,Lev Gleason,
lovers lane,6,FN,$3.00 ,,,,1950,Lev Gleason,
lovers lane,7,FN,$3.00 ,,,,1950,Lev Gleason,
lovers lane,9,FN,$3.00 ,,,,1951,Lev Gleason,
lovers lane,12,FN,$3.00 ,,,,1951,Lev Gleason,
lovers lane,21,FN,$3.00 ,,,,1952,Lev Gleason,
lovers lane,23,FN,$4.00 ,,,,1952,Lev Gleason,
lovers lane,25,FN,$3.00 ,,,,1952,Lev Gleason,
lovers lane,29,VG,$2.00 ,,,,1952,Lev Gleason,
"lucky ""7""",1,NM+,$12.00 ,,,,1945,Howard,
lucky comics,1,VG,$4.00 ,,,,1944,Holyoke,
lucky comics,2,NM,$4.00 ,,,,1945,Holyoke,
lucky comics,3,NM+,$6.00 ,,,,1945,Holyoke,
lucky comics,4,NM,$4.00 ,,,,1946,Holyoke,
lucky luciano & murder,NN,NM+,$25.00 ,,,,1952,Avon,
lucy,2,VG,$2.00 ,,,,1953,St. John,
luke short's kind colt (fc),651,NM,$4.00 ,,,,1955,Dell,
luke short's savage range (fc),807,NM,$4.00 ,,,,1957,Dell,
